word_count,char_count,tech_skill_count,soft_skill_count,years_experience,education_level,unique_tech_skills,domain_finance,domain_tech,domain_healthcare,domain_legal,domain_education,domain_engineering,domain_sales,domain_creative,domain_hr,domain_hospitality,domain_aviation,domain_agriculture,domain_automobile,domain_apparel,domain_fitness,domain_bpo,domain_consultant,domain_banking,domain_public_relations,domain_digital_media
617,5113,2,4,40,2,2,5,4,3,7,3,1,3,7,3,1,0,0,1,1,0,3,2,4,4,0
601,4934,2,5,20,1,2,0,2,1,0,4,5,2,3,3,1,0,0,4,0,1,3,3,0,2,0
851,6333,1,1,35,3,1,0,1,4,1,10,3,2,5,2,1,2,1,3,0,2,1,1,1,2,1
838,7175,2,6,0,2,2,3,4,8,0,4,3,6,7,7,2,1,0,2,2,1,4,1,1,4,1
344,2737,2,5,0,1,2,1,1,2,2,3,0,4,2,6,1,0,0,1,0,2,3,0,0,2,0
506,4256,3,8,0,2,3,3,2,0,0,4,4,1,8,4,0,1,0,1,1,1,1,2,1,6,3
566,4952,1,5,0,3,1,0,0,2,0,13,3,2,4,4,1,2,0,1,0,1,2,4,2,3,0
643,4846,1,2,0,3,1,2,2,1,0,5,4,2,3,3,2,1,0,4,0,2,2,2,1,2,2
609,5146,2,5,40,2,2,3,2,1,1,4,2,4,9,4,4,2,0,0,2,2,1,1,0,5,1
710,6012,5,4,0,2,5,2,6,1,3,5,2,6,3,5,1,1,0,1,0,1,2,4,2,2,1
561,4681,3,4,0,3,3,7,0,3,6,3,1,4,4,10,1,0,0,2,0,2,1,4,2,4,1
755,6178,2,6,0,2,2,0,6,0,2,2,5,1,3,2,1,2,0,1,0,0,2,5,3,1,2
884,7176,3,4,18,3,3,4,0,1,6,4,2,5,5,10,2,2,1,1,1,1,4,2,4,4,2
665,5440,2,4,14,2,2,1,3,2,1,2,5,3,7,2,2,0,0,1,4,1,3,1,2,4,0
598,4905,3,5,0,3,3,4,0,1,5,5,1,4,3,5,2,2,0,4,0,2,2,1,3,1,0
651,5397,2,6,25,3,2,1,2,1,0,15,3,1,6,4,1,1,0,1,0,1,1,2,0,2,1
488,3974,1,1,0,1,1,0,0,0,1,1,2,5,5,3,3,1,0,1,4,0,1,0,1,3,0
642,5238,2,5,0,3,2,2,0,2,1,5,3,3,2,4,2,2,0,1,0,4,0,2,1,3,2
282,2182,2,2,0,1,2,1,0,1,1,2,2,4,3,3,1,0,0,0,4,1,1,1,1,3,0
220,1595,1,2,5,1,1,0,0,0,4,4,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0
290,1978,1,1,2,1,1,1,0,1,1,1,0,2,2,4,10,1,0,1,0,0,1,2,0,2,1
633,5205,1,1,0,3,1,3,1,1,4,8,4,1,4,4,3,2,0,0,0,1,4,1,4,1,1
527,4390,2,5,0,3,2,3,1,2,3,4,2,3,3,12,1,2,0,1,0,2,1,3,1,4,0
117,891,2,1,0,1,2,0,0,0,0,3,1,2,2,1,1,0,0,0,0,1,1,0,0,2,0
486,4273,1,4,35,3,1,0,1,4,0,8,1,1,3,4,1,2,0,1,1,1,1,0,0,2,1
535,4513,2,2,0,2,2,0,2,1,2,3,10,2,4,3,1,2,1,4,0,2,1,1,1,3,1
498,4004,2,5,27,2,2,2,0,4,2,5,0,1,2,7,0,1,0,1,0,2,2,0,2,3,1
816,7045,1,8,0,3,1,4,3,3,1,13,6,3,7,7,1,1,0,3,1,1,3,5,2,6,3
549,4801,2,4,0,1,2,4,1,1,1,3,10,4,6,4,1,0,0,1,1,1,2,0,1,2,1
523,4352,2,3,5,2,2,6,0,0,0,4,1,3,2,12,2,1,0,0,1,5,2,1,2,2,1
477,3843,1,2,16,3,1,1,0,4,4,4,5,2,4,1,0,3,2,2,1,1,2,1,1,2,0
1044,8727,3,3,0,2,3,7,3,3,7,4,1,6,2,6,1,3,0,3,2,0,4,2,7,3,1
762,6080,2,6,0,2,2,10,1,0,4,2,2,4,4,2,1,1,1,1,1,0,3,1,7,1,1
512,4223,3,1,0,2,3,1,0,2,3,5,4,5,4,5,2,2,0,1,2,6,2,0,4,1,3
1361,11310,1,3,0,2,1,9,3,1,4,2,2,9,3,5,1,3,0,2,0,2,2,2,7,5,1
529,4248,3,6,0,1,3,0,3,2,1,3,11,5,5,2,0,4,0,3,1,1,2,1,1,2,0
674,5616,2,5,0,3,2,4,0,1,6,4,1,2,3,15,1,0,0,2,1,1,2,2,4,1,1
1491,11842,2,8,22,2,2,4,1,2,3,2,2,3,4,5,15,3,0,0,2,1,3,1,1,3,0
549,4464,2,5,12,2,2,1,1,3,6,10,0,2,3,3,1,2,0,1,0,1,3,2,2,3,0
684,5136,1,1,0,2,1,1,2,2,1,3,1,2,6,3,1,0,0,1,1,0,0,2,2,6,0
665,5710,3,6,40,3,3,3,2,3,5,5,2,3,4,7,2,1,0,2,0,3,3,4,6,2,0
509,4115,3,5,10,2,3,0,0,1,0,5,5,1,2,4,1,6,0,3,0,1,3,0,1,3,0
761,6594,2,7,10,2,2,2,3,0,3,2,8,6,4,3,0,1,1,1,1,2,1,2,2,5,2
417,3493,3,4,0,1,3,2,1,2,4,3,1,4,2,5,1,0,0,1,1,1,4,0,2,3,3
627,5033,2,2,0,3,2,0,0,2,0,11,1,1,5,3,0,0,0,1,0,0,1,1,1,3,2
1211,9593,5,3,10,2,5,0,6,4,5,3,4,3,4,1,1,3,1,4,1,0,5,3,2,1,0
469,3893,1,4,8,2,1,2,1,1,3,3,1,3,6,4,1,2,0,0,0,3,5,3,4,2,0
627,5147,2,3,25,1,2,2,0,3,0,11,0,1,2,3,0,0,0,0,0,1,1,1,1,2,0
250,2018,2,3,0,1,2,0,1,3,0,7,0,1,2,2,1,0,0,2,0,1,2,0,0,2,0
1112,8917,4,8,0,3,4,2,1,2,2,6,3,4,15,3,1,1,0,1,2,1,2,0,1,4,2
596,4521,3,3,0,2,3,1,1,1,3,6,1,6,9,4,3,0,0,0,5,1,2,0,0,3,2
1198,9359,2,4,8,3,2,0,1,3,4,5,8,2,5,4,1,6,1,6,1,2,2,1,2,3,0
255,2248,2,3,0,3,2,3,0,1,1,4,2,1,1,1,0,0,0,0,0,1,2,0,3,1,0
515,3974,1,6,35,3,1,5,0,3,2,3,2,9,3,4,0,0,0,0,0,0,0,0,7,2,1
479,3617,2,1,0,2,2,0,0,3,1,8,2,2,3,2,2,0,1,1,0,5,1,0,1,1,0
537,4131,2,5,0,1,2,2,1,2,1,2,4,1,5,1,0,1,0,0,9,1,1,0,1,2,0
505,3932,2,5,0,3,2,1,0,2,1,4,3,5,6,5,3,1,0,0,3,1,2,1,1,3,1
594,5077,3,4,40,3,3,4,5,6,4,3,4,5,2,3,1,0,1,4,0,1,4,7,3,3,1
978,7832,2,5,33,3,2,3,1,0,2,5,9,4,4,3,0,3,1,3,0,0,3,3,0,3,1
494,4000,4,4,10,1,4,1,3,4,3,5,3,3,4,3,1,2,0,2,0,2,3,0,2,4,2
589,4654,2,2,0,2,2,0,2,1,2,4,3,4,2,2,1,2,0,1,2,1,1,0,1,2,1
681,5768,1,4,0,3,1,6,1,1,2,3,3,4,2,3,1,7,0,3,0,0,2,0,2,2,0
591,5061,2,5,0,3,2,3,1,6,5,2,6,5,3,2,1,0,1,2,0,1,2,3,1,2,1
870,7265,1,4,0,1,1,3,2,4,4,5,1,2,5,8,4,3,0,3,1,4,2,1,3,5,1
542,4348,2,4,28,1,2,3,0,2,1,3,0,4,3,5,4,2,0,2,1,2,4,1,5,2,0
547,4437,2,5,10,2,2,2,2,7,5,3,1,3,2,2,1,2,0,1,1,0,2,2,2,2,0
645,5030,2,5,8,1,2,0,2,5,3,5,4,3,3,3,3,1,0,3,0,1,4,0,3,3,1
473,4139,2,7,0,2,2,0,0,0,1,4,9,2,5,3,1,3,1,2,1,3,1,1,1,2,1
1156,9153,4,3,5,2,4,1,0,5,7,5,3,2,5,7,1,1,4,3,2,1,2,1,2,1,0
403,3195,1,3,0,1,1,2,0,5,3,3,1,4,3,3,1,0,0,1,1,3,6,0,4,3,1
717,5862,2,6,6,3,2,1,1,2,5,4,3,2,2,5,1,8,0,2,0,2,1,3,1,3,1
661,5537,2,7,0,1,2,3,1,2,3,2,2,7,3,7,6,1,0,2,3,2,5,0,3,4,0
608,4821,5,2,15,4,5,0,2,2,0,2,4,1,3,1,0,1,7,0,1,0,3,3,0,2,0
583,4764,3,4,6,3,3,0,6,3,1,3,4,2,5,6,1,2,0,3,0,1,3,7,1,2,1
1227,10497,2,9,0,4,2,7,3,10,6,9,2,7,3,14,1,1,1,2,1,3,2,5,7,5,2
1067,8856,3,8,40,3,3,6,4,2,2,5,5,8,9,5,1,2,1,2,2,3,7,7,2,2,2
229,1903,1,2,27,1,1,1,0,0,1,3,4,3,6,1,0,0,0,0,0,0,1,0,0,1,1
655,5313,3,6,0,1,3,7,0,2,4,3,2,5,3,4,1,0,0,2,0,1,5,4,6,4,0
582,4885,3,7,0,2,3,3,2,3,3,2,3,12,9,2,1,1,0,2,2,0,3,1,1,4,0
482,3968,1,6,0,3,1,2,0,1,0,8,2,1,5,8,1,2,1,1,0,1,2,1,0,5,2
546,4660,3,4,0,1,3,0,1,3,3,2,2,6,3,3,1,3,0,2,4,1,4,0,6,3,2
486,4090,3,3,0,1,3,1,1,7,4,7,1,4,4,3,2,5,0,2,4,0,3,0,2,2,1
222,1785,2,2,0,2,2,0,1,1,1,2,0,5,3,2,1,1,0,2,0,3,1,0,0,2,0
486,4004,2,4,0,3,2,3,1,2,2,4,2,5,5,14,1,1,0,1,0,2,1,4,5,4,2
437,4001,3,4,0,2,3,6,1,4,1,3,0,6,3,6,4,2,0,1,2,1,1,0,3,4,0
324,2813,1,4,0,0,1,0,0,1,6,3,1,2,2,3,1,0,0,1,0,1,3,1,2,2,0
331,2543,3,4,0,2,3,0,2,1,1,3,1,4,5,5,1,0,0,1,0,1,4,1,1,3,0
803,6414,2,4,0,3,2,1,0,3,2,3,1,5,6,3,2,2,1,1,2,0,3,4,3,10,1
550,4372,3,6,25,3,3,2,1,2,4,4,1,5,3,2,7,5,0,1,1,0,2,0,2,2,1
620,5441,2,9,28,2,2,8,0,7,5,3,1,6,3,7,1,1,0,1,1,0,2,5,2,3,2
528,4276,3,3,0,1,3,1,1,0,3,2,0,5,3,4,2,1,1,2,2,0,6,2,3,3,2
681,5773,3,5,5,3,3,6,1,3,2,3,4,2,8,12,4,3,0,1,0,1,3,1,3,3,1
793,6137,2,7,0,3,2,0,0,9,0,6,1,3,3,2,1,2,0,2,2,2,2,0,2,4,1
709,5628,4,3,0,1,4,5,3,3,5,4,6,3,4,4,3,3,0,2,0,1,1,1,1,1,1
575,4606,2,7,0,3,2,4,2,7,0,5,4,5,3,5,3,2,0,1,3,1,3,2,2,4,0
716,5584,4,3,5,1,4,2,1,0,2,6,13,3,5,2,1,5,1,5,1,2,1,0,2,1,1
654,5701,2,1,0,3,2,11,0,8,4,4,0,3,2,7,1,0,0,1,2,1,4,1,3,2,0
608,5068,2,4,0,3,2,3,1,3,5,9,1,9,3,13,2,1,0,1,1,1,1,2,1,3,3
746,5745,3,3,5,3,3,3,1,3,3,3,1,4,3,3,1,1,0,1,0,1,5,2,2,3,0
638,5486,1,1,0,3,1,10,2,4,5,6,3,2,3,6,0,3,0,0,2,2,2,2,10,2,3
562,4903,1,6,0,3,1,1,1,5,6,5,2,1,2,12,0,1,0,2,0,1,1,1,2,3,0
491,4180,2,3,0,0,2,6,0,4,3,4,0,6,4,6,1,3,0,2,2,5,2,0,4,1,0
513,4002,2,3,5,2,2,1,1,6,1,6,2,4,4,4,2,6,0,1,0,1,2,2,1,2,3
711,5730,3,5,0,3,3,2,0,3,3,7,6,2,5,8,0,9,1,4,0,3,2,0,1,3,1
574,4809,2,3,0,1,2,5,1,1,4,3,0,4,3,12,1,1,0,1,2,2,6,1,5,2,1
673,5516,2,4,12,1,2,0,0,4,3,3,1,2,3,2,1,1,0,2,0,1,2,0,1,1,0
235,1703,1,4,15,1,1,0,0,0,2,2,0,3,2,4,1,0,1,0,0,0,1,0,0,2,1
708,5537,3,6,5,2,3,1,1,1,2,4,5,3,3,2,0,1,1,2,3,0,2,3,0,2,1
626,5178,2,7,29,1,2,2,1,1,4,5,1,5,2,4,1,2,0,1,0,1,3,1,3,2,1
624,4956,3,3,0,3,3,2,0,0,1,5,10,0,3,3,0,4,0,5,0,1,1,1,0,2,1
663,5219,3,2,0,1,3,3,0,3,5,3,3,3,3,6,14,1,0,1,1,4,2,1,2,2,1
815,6587,4,5,17,1,4,6,6,8,5,3,3,3,4,6,1,3,0,1,0,1,2,4,1,3,2
751,6711,1,7,4,3,1,7,1,3,6,4,6,4,4,8,1,5,0,3,2,2,2,2,3,4,1
526,4046,2,2,0,0,2,2,4,0,0,1,1,1,3,2,1,1,0,2,0,0,2,1,1,1,1
566,4527,2,2,8,2,2,2,2,1,6,5,1,2,2,2,1,3,1,1,2,0,3,1,1,3,0
2239,18711,2,7,0,2,2,8,4,3,6,5,3,5,5,8,0,5,0,5,1,3,3,2,6,2,2
248,1879,1,2,0,1,1,2,2,0,0,2,2,1,2,0,1,1,0,1,0,0,3,0,0,2,1
997,8113,2,5,0,3,2,5,2,6,2,3,2,5,10,3,1,0,0,1,1,5,2,2,1,6,3
650,4771,2,3,12,2,2,1,0,2,0,4,1,3,3,4,3,0,0,1,1,4,2,1,0,2,1
589,4863,3,7,5,2,3,3,2,7,2,5,1,4,2,2,1,1,0,2,1,2,3,1,0,4,1
671,5488,4,5,20,1,4,1,3,10,2,3,6,4,3,5,1,2,0,4,0,1,2,2,3,3,0
608,4708,1,3,3,1,1,2,0,3,1,3,1,2,3,2,9,0,1,1,2,0,2,0,5,3,0
545,4496,2,1,10,3,2,0,0,5,6,9,2,1,3,3,0,1,0,2,0,0,0,3,0,3,1
522,4157,1,2,0,3,1,4,1,8,4,5,0,4,2,3,1,7,0,2,1,1,3,1,5,2,1
532,4173,7,3,3,2,7,2,9,1,2,8,4,2,5,2,0,3,0,2,0,0,1,1,2,1,1
897,7269,2,4,0,3,2,1,2,0,4,3,6,2,4,4,1,1,1,1,0,1,2,3,1,3,0
680,5194,2,3,37,3,2,2,1,14,2,3,2,5,3,2,3,0,0,1,0,0,1,2,1,3,0
562,4677,2,3,0,3,2,12,3,6,5,3,2,3,2,4,1,1,0,2,1,1,1,1,6,1,1
586,4817,1,5,10,2,1,2,1,5,2,6,2,5,3,5,1,2,0,1,1,10,2,1,2,1,0
755,5800,8,7,4,3,8,2,3,2,2,5,4,5,6,2,0,0,0,0,1,3,1,4,1,4,2
662,5405,3,3,0,3,3,1,0,2,2,9,5,3,7,3,1,4,0,2,1,1,4,2,0,4,0
881,6866,2,6,0,3,2,9,2,2,4,4,1,3,2,4,1,2,0,2,0,0,2,1,7,1,0
511,4259,1,6,0,3,1,2,2,1,4,2,8,4,5,1,2,0,1,5,3,2,1,3,4,6,0
578,4671,2,2,5,3,2,0,1,3,1,5,2,1,2,2,0,3,2,0,0,1,2,0,0,1,0
605,5188,2,5,0,2,2,1,2,3,4,3,5,7,4,8,1,3,1,2,1,1,2,2,2,3,1
168,1195,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
469,3897,3,1,0,0,3,0,0,10,0,4,2,0,2,3,1,0,1,0,0,2,0,4,1,3,2
734,6129,2,2,0,2,2,2,1,2,2,2,11,3,2,2,0,4,1,3,0,0,1,1,1,1,1
205,1555,1,1,4,1,1,1,0,1,2,2,0,2,2,1,6,0,0,1,1,0,1,0,0,1,0
752,6104,2,2,25,2,2,2,0,10,3,5,2,8,2,5,1,0,0,3,2,3,1,4,2,1,0
1948,14320,1,9,10,3,1,3,1,7,8,4,4,4,3,3,1,1,0,1,0,1,3,4,6,3,1
290,2209,3,1,0,1,3,1,0,5,2,2,0,3,3,2,1,0,0,2,7,0,3,2,2,3,0
492,4084,2,5,10,1,2,1,0,4,1,3,2,1,3,3,0,1,0,1,0,1,2,1,1,2,1
164,1186,2,1,0,1,2,1,2,2,0,1,2,1,2,0,1,0,0,2,0,0,0,0,2,1,0
290,2437,1,4,0,3,1,1,1,2,2,6,1,2,2,4,1,1,0,1,0,1,0,0,1,1,0
273,2273,2,0,0,2,2,6,0,0,0,3,1,2,2,3,0,0,0,1,0,1,1,0,4,1,0
198,1618,3,3,0,2,3,0,0,0,0,3,0,1,6,1,1,0,0,0,1,0,1,2,0,5,3
419,3597,1,5,0,3,1,5,2,7,2,3,1,7,2,5,3,1,0,2,3,1,3,2,1,1,0
495,4222,2,1,0,2,2,10,1,0,4,2,2,2,2,2,1,1,1,2,1,0,2,1,7,1,0
715,6057,3,6,40,3,3,2,1,3,7,6,0,3,2,6,2,2,0,1,1,1,6,1,2,6,2
633,5266,2,3,26,3,2,1,2,0,3,3,2,2,3,3,1,6,0,1,1,1,3,2,3,2,0
790,6306,2,3,20,3,2,4,0,2,5,2,3,3,3,3,1,5,1,1,1,0,2,0,5,1,1
568,4494,2,4,0,2,2,13,0,2,0,3,0,3,2,4,4,0,0,0,0,2,0,0,4,2,1
535,4228,3,1,35,2,3,9,2,4,1,4,2,1,2,5,1,0,0,1,0,1,1,2,3,2,0
1137,9134,2,5,0,1,2,9,1,2,6,5,2,3,2,8,1,1,1,3,2,2,2,2,5,4,2
527,4397,2,4,0,1,2,2,3,6,3,5,3,4,4,6,1,1,0,2,1,1,3,2,1,2,2
578,4497,1,5,5,2,1,3,1,1,2,4,1,10,2,7,3,0,0,1,0,2,2,1,2,2,0
159,1129,1,0,0,0,1,0,1,0,0,3,1,0,3,3,0,0,0,1,0,1,1,0,0,2,1
1210,10194,3,10,0,1,3,0,3,6,2,5,2,4,3,7,1,1,0,2,0,3,4,4,1,6,0
658,5480,2,7,20,3,2,5,2,3,3,3,2,9,5,5,1,1,0,2,2,2,4,3,6,2,0
573,4781,2,6,20,3,2,3,1,0,4,3,2,9,5,8,1,2,0,1,2,3,3,3,2,4,2
521,4202,2,2,0,2,2,0,3,1,0,7,2,1,4,4,1,0,0,0,0,1,2,0,0,1,1
959,7670,15,4,3,3,15,0,13,2,2,4,6,1,4,3,1,2,0,4,2,1,3,4,2,4,2
509,4285,2,3,0,3,2,0,1,4,1,6,2,2,4,5,1,2,0,0,1,9,0,1,0,2,0
571,4787,4,6,0,4,4,1,1,1,4,3,6,3,4,2,1,4,1,3,1,1,2,2,2,2,3
252,2050,2,4,8,2,2,2,1,2,3,2,3,5,2,2,2,2,0,3,0,0,2,0,2,3,0
276,2176,1,2,0,2,1,1,0,0,3,3,4,4,3,3,0,1,1,1,0,1,1,0,0,2,1
769,6385,2,6,0,4,2,5,2,3,2,9,3,6,5,9,1,2,0,1,7,1,3,1,3,3,0
1073,7780,5,3,0,2,5,1,6,1,3,5,2,4,5,4,1,1,0,2,1,1,10,1,3,2,0
487,3814,3,4,0,2,3,0,0,2,2,10,2,2,4,4,1,1,0,0,1,1,2,0,0,2,2
1217,10148,4,7,20,1,4,4,2,1,5,4,4,12,14,6,1,1,0,2,3,1,1,4,1,8,3
559,4269,1,5,0,0,1,5,1,4,3,4,2,5,4,2,4,3,0,1,0,1,1,0,10,4,1
792,6641,2,6,25,4,2,2,5,1,1,9,2,5,4,3,1,0,0,1,0,1,4,4,1,1,1
822,6536,2,3,2,1,2,2,0,3,3,1,1,3,3,2,12,1,1,0,1,1,2,1,0,3,0
190,1576,1,2,0,1,1,0,1,0,0,3,2,1,0,1,1,5,0,0,0,1,3,1,0,1,1
499,4495,2,5,0,2,2,2,0,1,4,3,2,6,4,12,2,0,0,1,4,3,2,2,1,2,2
529,4310,1,3,10,3,1,6,3,1,5,3,3,7,5,3,3,1,0,1,3,2,1,4,6,1,0
308,2400,10,2,0,3,10,3,6,0,1,2,3,5,5,1,0,0,0,1,1,0,1,2,0,2,2
569,4640,2,6,40,3,2,3,1,6,2,4,3,13,5,5,1,1,0,2,2,0,2,4,3,4,2
322,2647,2,5,0,1,2,0,0,1,3,3,1,3,4,4,1,1,0,2,2,2,1,0,1,2,0
587,4405,1,1,0,1,1,4,0,2,2,5,0,4,3,6,12,1,0,1,1,2,1,1,0,2,1
606,4579,2,3,3,3,2,1,2,5,2,8,1,3,3,3,3,4,0,0,2,1,2,1,1,3,1
304,2500,1,0,0,0,1,0,0,8,1,4,0,1,2,2,1,0,0,2,0,1,1,0,0,2,1
250,1845,2,3,0,2,2,1,0,1,0,2,0,1,5,1,0,0,0,1,0,1,0,0,3,2,4
594,5251,1,5,0,3,1,6,1,1,3,7,3,6,5,8,2,1,0,1,0,1,2,2,4,6,0
594,4843,2,3,0,1,2,2,1,2,2,5,3,2,3,3,2,1,0,1,3,1,5,0,1,3,1
495,4294,2,2,4,1,2,1,0,0,1,2,0,4,4,4,1,0,0,2,4,0,2,1,4,3,1
908,7797,1,3,20,1,1,2,4,2,5,3,14,3,3,3,3,3,1,6,0,0,2,0,2,3,1
528,4453,1,3,26,2,1,7,0,1,2,3,1,1,2,3,1,0,0,1,0,1,1,1,5,1,0
409,3276,2,2,0,0,2,0,2,2,1,3,7,1,4,3,0,1,1,2,8,0,2,0,1,2,0
652,5581,5,2,0,3,5,1,8,0,1,4,3,1,5,3,0,1,0,0,1,2,2,5,2,2,1
749,6178,7,5,18,3,7,3,9,2,2,4,4,7,12,5,0,2,0,1,2,1,2,3,3,2,3
728,5392,1,5,0,1,1,1,0,2,1,3,0,2,2,5,8,2,0,1,0,2,2,0,0,2,0
666,4763,2,3,0,1,2,2,2,1,0,3,2,3,4,6,15,0,1,0,3,2,0,3,0,3,1
594,4758,8,5,0,3,8,1,7,1,2,4,3,6,8,3,1,1,0,2,3,3,2,6,0,5,2
204,1641,1,0,0,1,1,1,1,1,1,2,2,3,2,0,1,0,0,1,2,0,2,0,0,2,0
561,4543,2,6,0,3,2,2,1,2,5,2,1,4,4,2,1,0,0,2,1,0,1,0,1,4,2
581,4916,4,5,2,2,4,1,2,0,1,5,9,2,6,4,0,5,0,1,1,1,2,2,1,2,1
449,3803,2,8,9,3,2,3,2,1,0,8,1,1,3,6,1,1,0,1,1,1,0,4,0,4,2
342,2897,2,4,0,3,2,3,0,0,1,2,1,3,2,3,0,2,0,2,1,1,3,0,2,1,0
587,5087,2,3,13,1,2,9,1,13,6,2,3,3,3,5,1,2,0,3,1,2,5,4,6,3,1
531,4271,2,8,40,3,2,8,0,2,2,3,2,6,5,3,1,0,0,1,0,0,1,1,8,3,1
519,4247,2,8,0,2,2,1,1,2,0,10,3,3,3,3,1,0,1,1,0,1,2,4,0,6,3
565,4763,1,3,0,3,1,9,3,0,2,4,1,7,2,2,1,1,0,1,3,0,5,0,3,2,0
231,2009,3,5,0,2,3,0,1,0,1,5,2,5,4,2,2,3,0,0,0,1,2,0,2,2,1
508,3935,2,5,0,2,2,1,1,0,1,4,2,5,14,2,1,1,1,1,4,0,0,3,0,8,7
587,4871,7,5,7,2,7,1,5,0,2,4,3,8,11,3,1,1,0,2,1,1,3,4,1,2,0
690,5730,2,7,0,1,2,1,1,3,7,5,0,2,2,3,2,4,0,0,1,2,2,0,0,6,1
436,3641,2,3,0,1,2,1,1,4,5,4,0,2,2,6,2,0,0,1,2,1,4,1,2,2,1
461,3907,2,6,12,3,2,10,1,0,3,4,1,6,3,9,6,1,0,1,0,2,3,1,9,4,1
557,4464,2,1,3,3,2,9,1,1,3,3,0,3,3,2,2,1,0,0,0,0,1,1,6,2,1
662,5417,2,8,0,0,2,1,1,0,5,4,10,6,6,1,1,1,1,3,4,2,2,3,2,4,0
250,2000,2,5,4,2,2,1,0,0,1,3,3,2,5,2,1,2,0,1,0,1,1,0,0,3,0
233,1935,1,4,3,2,1,2,1,1,1,2,1,6,1,2,1,0,0,0,1,0,2,1,2,2,0
548,4252,3,4,0,0,3,3,1,5,1,2,2,8,6,4,2,2,0,1,1,1,2,2,2,5,1
541,4366,4,1,5,3,4,2,4,2,1,5,10,2,5,3,0,7,1,3,0,1,2,0,0,1,0
838,6704,2,3,0,4,2,0,0,4,3,10,3,2,6,5,4,3,0,9,1,3,2,0,0,2,1
759,5922,2,4,40,3,2,3,1,6,2,6,2,4,3,2,3,0,0,1,0,9,2,0,3,2,2
952,7946,2,8,3,2,2,5,2,1,2,4,4,4,3,6,3,9,0,4,0,1,3,0,3,3,0
745,6172,2,4,20,2,2,6,1,9,4,5,2,2,4,5,1,1,0,1,2,1,4,0,2,2,2
521,4257,1,1,0,3,1,1,0,1,0,4,8,1,5,2,0,4,0,3,0,2,2,1,0,1,1
862,7485,2,8,0,2,2,3,2,4,2,12,4,3,4,9,2,2,0,1,0,2,4,0,1,3,1
302,2596,1,4,22,3,1,4,0,1,1,4,1,7,3,7,1,0,0,1,0,7,1,0,1,3,0
654,5490,4,6,2,3,4,4,2,2,2,2,2,7,5,2,1,0,0,1,3,0,4,9,2,2,2
878,7336,1,6,0,3,1,0,2,2,4,3,3,2,3,9,1,0,0,1,0,3,2,6,3,4,0
551,4781,2,7,0,2,2,3,3,3,8,4,1,3,3,14,1,0,0,1,0,1,2,5,2,3,1
1136,9216,3,5,6,3,3,1,2,1,3,12,1,2,5,5,7,0,0,2,1,2,2,0,0,4,2
846,7067,2,8,33,1,2,2,2,1,3,4,7,3,3,4,1,4,1,3,0,2,3,1,2,2,1
700,5588,3,5,0,0,3,2,0,2,1,1,1,4,10,5,1,0,0,1,5,0,1,4,0,12,5
769,6160,2,3,0,1,2,5,1,4,1,2,2,4,3,2,6,3,0,3,3,0,4,1,6,3,0
561,4472,2,3,0,1,2,1,0,8,3,1,1,2,3,0,1,0,0,2,1,0,4,0,3,3,1
601,4953,3,6,0,1,3,4,1,0,1,5,2,5,8,9,1,0,0,1,2,1,3,2,2,4,3
860,7404,2,6,6,2,2,3,4,2,5,1,9,6,3,2,0,1,1,2,1,0,1,3,4,4,2
800,6407,2,5,0,3,2,1,2,2,3,5,5,2,4,5,1,7,0,12,0,1,2,0,1,1,1
687,5399,3,5,2,1,3,1,0,2,4,2,2,5,3,4,1,1,0,7,0,1,1,1,0,2,1
1169,9851,2,4,0,1,2,4,2,5,2,7,1,4,3,7,1,1,0,2,3,3,4,1,5,3,2
643,5082,3,4,0,0,3,3,1,2,2,2,5,5,13,1,0,1,1,0,3,5,0,1,1,4,1
